open,high,low,volume,amount,noise,close
51.0557,51.4286,49.7143,231786170,11759176858,-0.1201,50.6486
50.6789,51.1143,50.5057,91775628,4659109064,-0.108066667,50.9786
50.97,51.3543,50.9586,77500243,3959820666,-0.034766667,51.3114
51.3128,51.4243,51.0786,70731871,3626557417,-0.196633333,51.4143
51.5428,52.1286,51.5,118767216,6143091727,0.51,51.8757
51.0357,51.4671,50.9314,132320200,6767481344,0.349033333,51.1857
51.2443,51.3571,49.9314,203326891,10338006667,0.969533333,50.08
48.8786,49.3428,48.2457,217592825,10623396686,-0.1986,48.3728
48.3957,49.2343,48.3728,167580960,8155763129,-0.079033333,48.9457
49.1457,49.3071,48.3386,124804997,6106766746,-0.364766667,48.9828
49.3228,49.7757,49.2571,94401188,4668314962,-0.387166667,49.7371
50.1771,50.7214,50.16,100497210,5060319266,0.078133333,50.4586
50.7814,50.8171,49.6687,113527924,5724350395,-0.164766667,49.9014
49.9943,50.6214,49.7714,150412615,7540038991,-0.595733333,50.3028
51.0271,51.3986,50.8457,124643787,6368109245,-0.045266667,51.3657
51.4386,51.47,51.1071,113155454,5809238819,0.1543,51.4286
51.6286,51.6671,50.1871,136302361,6973356004,0.0024,50.7657
50.7014,51.0571,50.3214,88957077,4509527791,0.2076,50.8228
50.67,50.68,50.0857,113249954,5716695353,0.435666667,50.3528
49.8743,49.9671,49.2714,126724608,6298753709,-0.1895,49.5243
49.3328,50.3314,49.2857,117542215,5835967057,-0.131433333,50.2843
50.4543,50.9263,50.1871,108959443,5504910723,0.9329,50.5086
48.8714,49.6914,48.5857,179747944,8816546779,0.8976,49.3471
48.8571,49,46.6086,287646046,13851662463,-0.545233333,47.1443
48.1186,48.5157,47.2371,164523359,7890068664,0.070466667,47.8057
48.1614,48.3143,47.1428,188150886,9007316007,-0.664266667,47.2386
47.9986,48.5343,47.8943,103178211,4967246705,-0.2457,48.4714
48.9371,48.9457,48.4486,81435364,3972183608,0.1871,48.7428
48.4686,48.6028,47.9928,93078328,4500777730,-0.4019,48.4557
48.8357,49.4286,48.4086,100635740,4920178610,-0.4605,49.2814
49.7243,50.2943,49.5743,111997444,5584674147,-0.024266667,50.22
50.45,50.6171,50.0628,77053503,3881696068,0.1076,50.0628
49.6657,50.1371,49.4371,88011586,4378280098,0.126166667,50.1371
50.0914,50.1257,49.6343,82147055,4103283733,0.113933333,49.8043
49.48,49.9714,49.4371,68453161,3397296154,0.064066667,49.7868
50.1586,50.2267,49.0428,104496031,5204881123,0.172366667,49.2228
49.1871,49.2286,48.3428,114751314,5613576905,0.309533333,48.7414
48.1414,48.8928,48,120651896,5832883738,-0.0705,48.4128
48.7457,49.1286,48.1628,100460810,4890335119,-0.004766667,48.2914
48.3,48.6328,48.0043,93268378,4506016076,0.056166667,48.2971
48.56,48.5928,47.7071,94195248,4548371402,0.2505,47.8657
47.7228,47.9528,47.1457,99679750,4745463826,-0.061433333,47.2571
47.2128,47.6757,47.1714,106196122,5028736824,-0.3024,47.4857
47.86,48.02,47.5028,86483416,4133411447,0.24,48.0186
47.8286,48,47.4371,75357053,3598693649,0.1943,47.4886
47.6143,47.6628,46.6857,113325554,5362670986,-0.144266667,46.78
46.5857,47.4614,45.7371,152935766,7126001234,-0.345733333,47.4071
47.5857,48.2828,47.3871,104574571,4993630971,-0.4857,48.2657
49.0728,49.3928,48.7857,165860990,8141082132,-0.9941,48.9157
50.7143,50.7328,49.7886,188240276,9489549970,-0.0932,50.0994
50.0486,50.5357,50.0428,66418687,3334818070,0.094166667,50.4298
50.5171,50.7128,49.9071,84367665,4250358595,-0.0738,50.06
50.32,50.3357,49.5857,88778857,4446086589,0.350466667,50.0214
49.4557,49.9643,49.36,89955627,4461199395,-0.1624,49.5357
49.54,50.5643,49.5237,208434163,10395862314,0.201933333,50.0186
49.9628,50.067,49.3571,110396403,5497258805,-0.1728,49.4686
49.7128,49.9843,49.3743,78201993,3885893526,-0.068133333,49.7428
49.7514,50.2614,49.5543,97622099,4867018081,0.190033333,49.9386
49.7714,50.1357,49.4357,83850155,4174138976,-0.1357,49.5357
49.9557,50,49.4586,69991117,3485891251,-0.101933333,49.5228
49.6943,49.8857,49.5039,51143653,2541565083,-0.149533333,49.6571
49.8414,49.9557,49.5228,71227611,3545233251,0.126166667,49.9214
49.86,50,49.32,83509605,4152654291,0.0843,49.6043
49.4457,49.5886,48.8957,79915454,3940631037,0.3324,49.51
49.38,49.4643,48.6214,81443694,4003383782,0.404733333,48.6428
48.4571,48.7457,47.5143,112334984,5418931038,-0.073333333,47.6143
47.4286,48.02,47.2471,113030224,5376308978,-0.1933,48.02
48.0671,48.7214,48,83511355,4030494608,-0.1367,48.5528
48.8686,48.9163,48.3814,65148271,3174160574,0.299,48.6471
48.5086,48.7071,47.86,84476515,4085163182,0.289066667,47.8886
47.1386,47.9971,47.06,95541069,4528509728,0.052833333,47.7714
47.9286,47.9856,47.3343,80444934,3841205376,-0.2776,47.4557
47.6328,48.3657,47.55,73437442,3513944881,0.123333333,48.1114
47.9957,48.1271,47.7764,55623739,2668070514,-0.105266667,47.8571
47.8286,48.2328,47.7586,50882462,2439305228,-0.671933333,48.2014
48.7286,49.69,48.7143,104084431,5104748059,0.060933333,49.69
49.8386,50.3046,49.2357,138299601,6886347423,-0.0753,49.3586
49.5,49.7114,49.1857,84669645,4188243259,0.2659,49.4431
49.0257,49.3328,48.8586,77951813,3825279950,0.1495,49.0628
49.3857,49.5786,48.2586,115190075,5652872298,0.2795,48.2914
48.31,48.3171,47.4143,132345680,6354419010,0.0029,47.4343
47.3971,47.8286,47.2357,83311015,3956201277,-0.0124,47.4628
47.6071,47.6671,47.25,68737284,3265575471,0.310966667,47.3557
47.2214,47.38,46.5014,108450403,5100885175,-0.095233333,46.5571
46.7428,46.9014,46.4386,82344175,3845000866,-0.44,46.6571
47.1428,47.6071,47.0443,83499035,3946559623,0.399033333,47.4914
47.1071,47.1857,46.4114,98960500,4641385995,0.0686,46.6786
46.7,46.9544,45.4757,126824918,5881721175,0.050933333,46.4514
46.9986,47.0357,45.6228,153715076,7155800580,0.373566667,45.7514
45.3364,45.3857,44.3571,159899088,7199680296,-0.54,45.0457
45.24,46.5428,45.0286,123112957,5614418668,0.134766667,46.4714
46.4514,46.9857,46.0543,97468589,4532009979,-0.235733333,46.0871
45.5628,47.3843,45.4457,139572412,6438605633,0.225733333,47.3186
47.3386,47.5928,46.4414,109887573,5178371293,-0.330033333,46.6214
46.7986,47.7,46.75,84812375,3993209744,-0.23,47.4343
47.6643,48.1,47.6343,73368002,3506956257,0.020966667,47.8943
48.0057,48.0528,47.4114,88123516,4214357343,-0.109033333,47.72
47.8143,48.0186,47.5486,80686784,3856330707,-0.374766667,47.9528
47.9928,49.0714,47.7428,109926493,5306041891,-0.281466667,49.0371
49,49.9757,48.9286,88675467,4371827625,-0.088066667,49.9186
49.85,50.5857,49.53,110994483,5548455113,-0.397633333,50.2514
50.6671,51.1428,50.5714,99596520,5058882398,0.064333333,51.0286
50.4771,51.4286,50.3143,122332877,6207170179,0.432366667,51.3871
50.9057,51.3957,50.4028,110366513,5617810025,0.034266667,50.5714
50.5043,51.0971,49.8028,112716764,5688597160,-0.421433333,50.5357
51.19,51.4286,50.9114,97557419,4992663513,-0.130466667,51.1457
51.5728,51.6586,50.9057,107130272,5504249816,-0.502366667,51.11
51.5957,52.1428,51.31,120737646,6240063635,-0.447166667,52.1314
52.2043,53.5214,52.1828,142687483,7510522136,-0.345233333,53.4
54,54.0928,53.3314,198837160,10699043161,-1.3962,53.8357
56.5886,56.61,55.1428,234799250,13175478155,-0.020966667,55.2714
55.2786,55.7228,54.8428,131469069,7267794191,-0.335266667,55.3271
55.4743,56.4357,55.3928,128609149,7172223578,-0.107166667,56.1857
55.7643,57.1428,55.66,147129404,8267058986,-0.3052,56.9286
57.1428,57.7857,57.0971,118968676,6821885957,0.649533333,57.63
57.2271,57.52,56.0214,164365019,9356122582,0.082866667,56.0843
55.9457,56.7128,55.4471,148241774,8306757454,0.2629,55.9743
55.3771,56.45,54.8571,157856347,8770719638,-0.646233333,55.7828
56.8257,57.0714,56.0528,152529696,8640802194,0.3305,56.6786
56.8071,56.8428,55.4786,159570018,8995945930,-0.272833333,55.5586
55.8543,56.2214,54.6057,184655855,10259565477,0.874266667,56.0814
55.63,55.9028,53.9071,217337675,11985441073,0.032366667,53.91
54.3486,54.7857,51.7957,300872480,16139802735,1.54,53.3743
51.67,52.5386,50.4314,284991925,14690383761,-1.3757,50.4586
51.6143,53.5157,50.7143,270036491,14027882638,0.627633333,53.43
53.0214,53.5214,51.7857,219333726,11575593279,-0.8019,51.9557
52.9314,53.6357,52.1028,185283336,9799629465,-0.364766667,53.3857
54.01,54.2343,53.4614,132123640,7121715231,-0.4314,53.8557
54.2328,54.9957,54.0128,114931004,6253828834,0.2295,54.7728
54.5028,54.7671,53.7228,124617257,6770567728,-0.085233333,54.3543
54.6157,54.9314,54,110099393,6002145479,1.142433333,54.3486
52.9771,53.2357,51.6243,212521674,11181268237,0.661866667,52.2928
51.7386,52.4286,50.8571,193669478,10007825086,-0.423333333,50.8614
52.0728,52.1257,50.7271,133633050,6901060150,-1.000933333,50.92
51.4714,53.3771,51,163954819,8517370870,-0.116666667,53.3714
53.3528,54.1371,52.9428,146323144,7825005688,0.6457,53.74
52.1543,53.6357,52.1428,217625305,11456724590,-0.348066667,53.3886
53.0243,54.8286,52.9715,160158018,8585772383,-0.523366667,54.7971
55.4543,55.9286,55.4286,101134490,5623465326,0.080966667,55.71
55.4643,55.9771,55.1728,104308921,5793115808,0.218066667,55.7128
55.7957,56.0114,54.5514,130506429,7236951256,0.133833333,54.9757
55.1171,55.3343,54.3886,85770886,4712824283,0.631866667,54.4328
53.5343,54,53.1186,109691503,5874086021,0.047133333,53.4357
52.4814,54.3328,52.3543,127132428,6745159289,-0.476633333,54.2486
55.08,55.0857,54.5714,87373746,4797899177,0.062833333,54.8471
54.6286,55.5157,54.6157,103837961,5702780818,0.327133333,54.8771
54.8471,55.1428,53.5743,141166172,7696577330,0.0962,53.9257
53.2857,54.4114,53.1286,116765635,6259638328,-0.327633333,54.2771
54.5914,55.1728,54.3214,110052633,6019350772,-0.337166667,54.9457
55.2886,56.03,55.1086,133540370,7408249955,-0.2757,55.6143
55.9186,56.2371,55.7,103610951,5797229569,-0.481933333,56.1371
56.5057,57.2147,56.4328,173859192,9860899289,-0.363333333,57.2143
56.7143,59.0328,56.4578,205318042,11785590964,-0.259033333,58.8043
59.3214,60.4086,58.7414,193493638,11511026822,-0.232366667,59.0643
59.9486,60.2271,58.8571,150996555,9011112011,1.020466667,58.8771
57.29,58.5457,56.6714,241788403,13903405405,-0.044766667,57.4028
57.1828,58.1057,57.1214,136487861,7843952822,0.265233333,57.7571
57.1228,57.7114,55.9,203032191,11554846235,-0.078566667,57.5957
58.39,58.4643,56.8657,157716487,9132836041,0.062833333,57.0371
57.17,57.6771,56.6443,107310242,6134261212,0.072866667,56.7157
57.4171,57.4586,55.1728,162647149,9219301239,0.604766667,55.7957
55.3028,55.5557,54.4543,136874891,7542390494,0.365233333,54.4743
54.3386,54.6628,53.3101,166972660,9033860968,0.101433333,53.5143
53.51,54.5428,50.6057,308080802,16293212641,-0.052833333,53.2143
52.5514,54.26,51.4714,196160359,10349603624,0.2762,54.0357
53.3328,54.9686,53.1149,202875671,10915813391,0.4362,53.91
53.6828,53.9628,52.6413,133849140,7151421239,-1.3476,52.8286
54.1557,55.5443,54.03,110141043,6011130990,-0.7257,55.5443
56.0814,57.5971,55.9286,151188005,8547519694,-0.426166667,57.1843
58.1914,58.4643,57.1628,155337537,9000179225,-0.43,57.4557
57.8543,58.3471,57.55,105774372,6126148406,-1.0462,58.3471
59.5471,60.2857,59.3243,142922473,8535191929,0.108066667,60.2857
60.2486,60.9571,59.42,171172941,10306077430,-0.1914,59.9986
60.2514,60.6867,59.4271,213231124,12819824775,2.119533333,60.32
57.3357,58.3456,56.8286,275674643,15852201699,0.091933333,56.9457
57.1428,57.1928,56.3157,137224191,7805828862,-0.0167,56.4728
56.8714,57.02,55.8214,154943506,8765298748,-0.771866667,56.1243
56.5971,58.0714,56.4857,125430938,7156010616,0.416166667,57.9671
57.8614,58.0786,56.7686,107432952,6184864911,-0.324766667,56.8243
57.3943,57.5071,56.1644,113884784,6493930561,-0.526133333,57.2286
58.2228,58.4286,57.4128,123496347,7165430948,0.068066667,57.8128
57.5714,58.05,57.5014,80540134,4647777837,0.128566667,57.85
57.4886,58.4757,57.2928,96335779,5563619232,0.744766667,57.8257
56.7728,57.0714,56.1743,132769740,7524437347,-0.2133,56.6443
57.1557,57.2057,56.4443,81719705,4652730472,-0.3486,56.7728
57.01,57.6286,56.48,110279293,6290279409,0.1843,57.5814
57.4328,57.6343,57.0228,75324993,4320890171,0.039966667,57.1771
57.13,57.1428,56.59,67411392,3839366396,-0.4276,57.1043
57.4586,58.2857,57.3657,99898290,5764464327,0.962333333,58.0328
56.71,57.27,56.3186,139385792,7912401746,0.395733333,56.4686
56.7186,56.7443,54.5928,186111226,10425684121,-0.037633333,55.0314
55.23,55.5286,54.3228,163319499,8987003847,0.3076,54.9457
54.7886,55.0357,54.0286,108182162,5908653657,-0.529033333,54.18
54.4,55.6428,54.2071,107614952,5891915035,0.173333333,55.5471
55.6071,55.8771,54.9028,87102636,4830915432,0.388066667,54.9671
54.8543,54.94,53.6428,119918436,6533040472,0.045733333,53.9157
54.1314,54.2843,53.5543,92964578,5019157566,0.498533333,53.5628
52.9143,53.0971,52.2728,111837844,5900721222,-0.452833333,52.7157
53.0028,53.99,52.9914,102201781,5450223391,0.548566667,53.7871
53.5014,53.6914,52.4114,107011272,5693149486,0.094733333,52.4271
52.6314,53.0214,51.9028,63689820,3344895935,-1.015666667,51.9386
53.1928,53.8171,52.9043,86538996,4612938105,0.152366667,53.7314
53.6914,54.1186,52.8857,93871498,5028248694,-0.8138,53.3143
54.47,54.6108,54.0428,101253000,5505584624,-0.289066667,54.6
54.6486,55.5714,54.3928,95857679,5259800314,-0.174733333,55.4186
55.69,56.2328,55.5114,94724238,5286692337,-0.3381,55.6714
56.2128,56.63,55.7697,89257027,5016616822,0.121933333,56.1443
56.0728,56.3757,55.6257,70841701,3968887407,0.137133333,55.85
55.7043,55.8486,55.2518,76144063,4233729195,-0.187133333,55.5843
55.9214,56.5,55.7471,93960468,5267063654,-0.2452,55.8086
56.1214,56.2914,55.8614,74176572,4160667771,0.177133333,56.2314
55.9543,56.2714,55.6357,74755332,4182844896,0.089033333,55.9771
56.1428,56.4857,55.3,84620155,4736711900,0.511,55.5443
55.2428,55.34,53.9543,101456840,5564471410,-0.090033333,54.3128
54.7614,54.82,54.0443,64036768,3492686997,-0.166633333,54.1343
54.3371,54.8786,54.2243,105291372,5736273947,-0.125733333,54.4314
54.6386,54.9786,54.3543,58582206,3201937397,-0.9186,54.6014
55.3943,56.5857,55.3228,84150665,4692880625,-0.0588,56.5643
56.67,56.7571,56.0014,65476620,3697868504,-0.126666667,56.635
56.7143,57.0186,56.5857,50399476,2861322731,-0.281933333,56.9357
57.0986,57.6557,57.0707,67331438,3856408111,-0.1414,57.6186
57.5857,58.4414,57.5743,66234181,3832782183,0.1681,58.0757
58.1271,58.3214,57.3343,57101943,3307778513,-0.1543,57.52
57.6286,57.95,57.2157,53774275,3097296069,0.0824,57.8743
57.6443,58.04,57.6414,44900596,2594142411,-0.5062,57.8571
58.4857,58.9286,58.4286,75476123,4423980116,-0.046666667,58.7471
58.5714,59.24,58.4686,64703000,3801948280,-0.290533333,59.0628
59.2786,59.7928,58.9528,67606475,4011862876,-0.2909,59.7186
59.9671,60.3928,59.8886,79538994,4778928120,-0.115733333,60.3428
60.7857,61.1071,60.1928,98339110,5968711949,-0.270966667,60.2471
60.8443,60.8571,60.2143,64474443,3909637810,0.0595,60.4628
60.3828,60.4071,59.9014,53739093,3236728858,0.0681,60.3643
60.3257,60.4143,59.8214,53125179,3197452232,0.155766667,60.1986
59.9571,60.0643,59.8086,56446393,3383584951,-0.441933333,59.9728
60.6,60.8557,60.4228,60589792,3673326828,-0.317633333,60.6714
60.9943,61.3528,60.9,68859875,4206124133,0.015233333,61.3014
61.45,61.6241,60.93,65151043,3996019677,0.367133333,61.1071
61.07,61.0714,59.9643,103061661,6256038640,-0.4514,60.0428
60.3814,61.2071,60.3286,76162193,4618401760,0.4432,61.0584
60.7286,60.7286,59.9357,127725188,7722814085,-2.870466667,60.0586
64.92,64.9214,63.39,239249712,15410185600,0.015733333,63.8086
64.0514,64.1128,63.3057,80913094,5164140672,-0.112333333,63.5186
63.4771,64.0686,63.3957,74902122,4767305346,-0.1981,63.8971
63.6728,64.8428,63.6271,94626868,6060620637,-0.2881,64.7157
65.0843,65.4628,64.7243,97874379,6370689004,-0.0781,65.2114
65.4871,65.57,65.0786,67269418,4397978129,0.064766667,65.17
65.1286,65.31,64.8543,46615058,3034529953,-0.321,65.0171
65.3286,65.7143,65.08,71618981,4682040750,-0.142333333,65.6686
65.4828,66.4257,65.4573,62225658,4093738924,-0.2924,66.2814
66.4643,67.1071,66.3687,78941684,5261202731,-0.453333333,66.9757
67.2143,68.1128,67.1,101696381,6862034495,-0.979533333,68.0971
68.68,70.9643,68.6514,220416976,15303969436,0.0933,70.4528
70.1371,71.0886,69.7928,157587127,11084599720,-0.728066667,70.4886
71.3614,71.9757,71.0128,128970559,9214942142,-0.424766667,71.8
72.0943,72.7943,71.7143,114963904,8300505001,0.332866667,72.78
73.4657,75.1843,70.9843,374517892,27418991682,0.0776,71.0957
70.2143,72.1271,69.5186,235805641,16652594367,-0.038533333,71.7443
71.8728,72.5385,71.4714,133666300,9618747248,-0.832866667,71.7314
72.4114,73.55,72.0171,150412545,10928900313,0.1705,73.55
73.2971,73.6414,72.7243,120564116,8827817100,-0.256666667,73.2914
73.5828,73.9756,72.7857,141721973,10409200197,-0.442833333,73.77
74.2385,74.7,74.0914,103715531,7710554836,-0.1071,74.63
74.4728,75.5,73.7543,136457481,10176412166,-0.5643,75.1085
75.4228,76.4871,75.1214,149434575,11308775276,-0.627633333,76.4871
77.3657,78.23,76.5285,237448891,18372544621,-0.369533333,77.4914
78.31,78.3157,76.9671,170563731,13280819834,-0.022833333,77.7814
77.7485,78.1143,77.5028,107544392,8365720522,0.560933333,77.8828
77.9171,78.2114,75.1428,201797181,15556632129,0.5905,76.1657
74.8085,76.2414,73.7458,202211301,15152076985,-0.3319,75.7514
76.6857,76.8257,74.7571,198964910,15139140519,-0.7286,75.8128
76.3843,77.57,76.0171,128668929,9863391246,-0.257166667,77.4271
77.7443,78.2485,77.5871,104560151,8141049872,-0.506766667,77.8814
78.426,78.8571,78.1428,101001000,7926083775,-1.030466667,78.8571
79.6485,81.1685,79.3928,172173592,13785928033,-1.496666667,81.1571
82.5785,84.96,82.2,353599156,29435774274,-0.286166667,84.2257
85.6585,85.7157,82.65,289496777,24513062393,0.039533333,83.6514
83.5314,84.1714,82.5714,206076492,17191876391,-1.349066667,83.6528
85.4814,85.9671,84.15,224435817,19121819390,-0.155733333,85.8714
85.6443,86.7,83.1428,203497481,17330327093,0.3181,86.5657
86.1057,87.0928,85.9157,160447118,13858042208,0.375233333,86.0714
85.3971,86.3571,85.0757,155867437,13343806086,0.1019,85.62
85.7843,85.9714,84.9144,107403062,9189051555,-0.698566667,85.15
85.6843,86.7357,85.0371,148719035,12762923822,-0.319033333,86.7114
86.5971,88.04,86.58,151353625,13178718332,-0.335266667,87.7828
88.34,88.7785,87.1871,163667329,14419397197,0.6,88.2314
87.54,88.08,86.7471,151111705,13215579939,0.542833333,87.1228
86.9671,87.2228,85.42,182067395,15755499403,-1.017133333,85.65
85.9757,88.3957,85.7685,149091365,12928204261,-0.9219,88.3757
89.6143,90.3157,88.93,208117692,18651507557,0.475233333,89.9028
89.1928,89.4085,88.1428,142980433,12713062306,-0.573333333,89.1871
89.5685,90.6657,89.0571,159997578,14361985259,0.2381,90.5257
89.4471,91.4057,89.3285,149052655,13423746699,0.1948,90.89
91.4185,92,89.4285,221909237,20182423196,-0.262866667,89.7771
90.8857,90.9814,89.0489,173844142,15699053191,0.220466667,89.4571
89.2857,90.19,88.6428,153188746,13690912265,0.771433333,88.9671
89.1585,89.2428,86.2157,214640084,18932471703,0.965233333,86.4614
87.1514,87.1828,82.6071,262356159,22470044185,-1.351433333,82.8757
82.7057,87.1428,81.7014,255328647,21409298540,-0.126666667,87.1
87.6743,88.6071,86.1014,238277411,20839964758,1.3819,86.9057
85.7457,86.3903,83.5028,208302982,17750108118,0.500966667,83.92
84.4828,84.9457,81.4885,257480867,21535442235,0.173833333,81.8543
81.5157,82.3814,79.5171,241398292,19586590710,0.976666667,81.6714
80.3728,81.0985,79.2857,263552249,21150682937,-5.003533333,80.04
87.9478,88.2857,86.5714,225862488,19785922858,-0.093833333,87.1428
87.7528,87.8128,86.0185,133588810,11648236211,0.3491,86.8143
86.4385,86.5971,85.7857,101533910,8759712860,1.1533,86.1428
85.4,85.4857,83.2857,126321688,10702453430,0.0443,83.4257
83.5571,85.2514,83.0328,152492176,12801275948,-0.093333333,83.1614
82.8914,83.9142,82.6943,106750312,8878064056,-0.017133333,83.7114
84.3571,84.4857,82.9,97380669,8171627427,1.014733333,83.1171
82.44,82.6228,80.7385,132304520,10840207671,-0.022866667,80.75
80.2143,81.8243,80.1757,114959564,9281616774,0.0572,81.3543
81.3685,81.6428,79.8185,124080357,10043469425,0.1657,81.1685
80.5285,81.9968,80.1214,120022806,9707712600,-0.320933333,81.3114
82.0828,82.2685,81.2058,83026395,6795906927,0.444266667,81.5028
80.7143,82.0671,80.6214,99653570,8085319323,0.6014,80.9585
80.3671,81.0728,79.6571,87975396,7070201350,0.086666667,79.7457
80.2071,80.46,78.8214,118859546,9488498127,0.295966667,79.0243
79.15,79.5557,77.2914,139914782,11006494266,0.7962,78.0107
77.9014,78.2143,75.7314,178603164,13802875208,-0.195233333,75.7314
76.28,77.63,74.5971,182773345,13921669008,-1.667633333,75.7685
76.3571,80.22,76.2928,157250007,12206264468,-0.1886,80.1828
81.3643,81.9828,78.94,173417772,14005629689,-0.672366667,79.5671
79.6428,81.8285,79.0328,145594164,11671997793,-0.003366667,81.5085
82.2671,82.3571,80.1757,123856147,10106657467,0.179066667,80.76
80.6557,80.8357,79.7817,81958125,6591430296,-0.885233333,80.3271
81.5571,82,80.7585,94973228,7734480394,-0.1824,81.7528
81.3143,82.8557,80.9371,132188320,10800098590,-0.0062,82.7385
82.9628,83.0714,81.6371,122817347,10139443998,1.205233333,82.5328
81.3085,81.8071,80.0743,130080689,10544769917,-0.181433333,80.1414
80.2143,81.0714,78.3571,138991972,11102808449,0.2133,80.6128
80.1814,80.9243,79.7614,96944429,7783574491,-0.646166667,80.4043
81.11,81.9785,80.7857,100135800,8140179372,-0.290033333,81.6371
82.47,82.4743,81.5,94916808,7797235435,-0.403766667,81.6743
81.6571,82.9405,81.2857,86587996,7096847399,0.0833,82.9028
83.96,84.0714,81.5185,147605824,12278339540,-0.394266667,81.5957
82.0657,82.3743,80.9571,108784723,8898485183,0.268533333,82.3085
82.0743,82.64,81.4828,73380042,6021984513,0.0738,81.7371
81.6057,81.9285,81.0371,86325986,7037619540,-0.098566667,81.6471
81.5714,82.0885,81.3643,83596545,6827725520,-0.403833333,82.0185
81.5657,83.9843,81.4814,109922713,9051453895,0.0357,83.6828
83.3428,84.2857,83.3,90239127,7547856260,0.041366667,83.9157
84.03,84.1785,82.9714,89706357,7510811260,0.398666667,83.6773
83.6343,84.0314,82.4914,81511944,6796930509,-0.276166667,82.5243
82.72,83.17,82.2028,70792001,5854328582,0.768333333,83.1571
82.4714,82.8285,81.4814,75963043,6248752834,-0.0869,81.5378
81.6185,82.07,81.0471,69124972,5639113832,-0.259533333,81.7178
82.1428,82.3914,81.7028,50737114,4164451580,0.3943,82.0714
81.6671,82,80.8014,70572061,5750881965,-1.1381,81.2928
82.5714,83.4285,82.0357,105131912,8692152291,-0.4405,83.4285
83.5328,84.7814,83.3714,99806940,8373323193,-0.440466667,84.6457
84.9828,85.7143,84.8571,60428183,5147558655,-0.5562,85.63
85.7943,87.7628,85.6643,120978516,10453406762,0.329066667,87.1343
86.7271,86.92,85.94,104693151,9058997153,-0.353766667,86.5543
86.4714,87.7,86.3014,94701768,8222411559,0.076166667,87.6985
88.2814,88.5528,86.4728,127763688,11213691132,0.279533333,86.8871
86.5885,86.8085,85.3171,117068665,10095771435,0.462866667,86.3471
85.7485,86.21,84.6685,106873442,9142203600,-0.481933333,85.5571
86.1357,86.7414,85.7143,77827633,6708518859,-0.0995,86.4243
86.4457,87.3743,86.4314,75263813,6529170901,-0.1862,86.7014
87.2557,87.3571,86.1643,73378782,6378501990,0.049066667,86.7057
86.6557,86.9057,86.2228,62685509,5428234936,-0.6229,86.6085
87.3257,87.9071,86.5714,108981913,9510640849,0.5386,87.76
87.5757,87.7771,86.2428,99227200,8652466307,0.493766667,86.3285
84.9143,86.5571,83.9585,121642186,10357017135,-0.030466667,86.2614
86.7685,87.0971,85.5014,137351661,11874829420,2.495733333,85.8457
82.0657,82.9714,81.4285,219211506,18009365118,-0.223833333,82.1385
82.8228,82.9143,81.48,101611050,8373329703,-0.495733333,82.1257
82.1443,83.69,81.6557,100956620,8328584628,-0.744266667,83.5943
84.4171,85.6343,83.9743,94626868,8012552128,-1.1395,85.0043
86.1757,87.3857,86.1028,115373055,9986084009,-0.0569,87.2514
87.9864,88.0571,86.1428,96002719,8390199228,0.142366667,86.6871
86.12,87.2414,85.75,83023385,7170768507,-0.654766667,86.8271
87.6614,88.2828,87.3657,86083296,7555528020,-0.401933333,87.9571
88.1843,89.2668,87.8943,75488233,6676818460,0.067433333,88.9357
88.9671,89.2857,88.2914,72558872,6446715497,0.122766667,88.702
88.4843,89.1257,88.1571,60970746,5401339450,0.054266667,88.5514
88.2643,88.8185,88.2571,55081834,4871802775,0.05,88.6757
88.3871,88.8228,88.3857,48726623,4313858891,-0.4757,88.8143
89.0557,90,89.0357,69562052,6216329303,-0.1695,90
90.2671,91.23,90.03,84939075,7687753570,0.059533333,90.2414
90.1857,90.5714,89.6785,64307325,5796996674,-0.2805,90.1185
90.1728,90.9657,90.0714,63601368,5749773552,-0.734733333,90.9057
91.4285,92.5985,91.2585,110457373,10135771052,-0.9019,92.5871
92.8585,95.0214,92.8428,152992536,14316159262,0.162766667,95.0214
95.8314,96.4114,92.9043,202792581,19275238791,-0.5317,93.7231
93.4885,95.5714,92.5871,140900172,13228036914,0.428566667,95.5528
95.1585,95.7,94.45,104855271,9972033362,0.120366667,94.6614
94.2157,95.64,93.65,107074132,10118708915,-1.3917,94.746
97.1414,97.2671,96.22,106575802,10324655157,0.075366667,96.5257
96.4253,96.5857,95.8104,66709096,6422338166,0.0421,96.4
96.4643,96.81,96.0857,50544551,4875190426,0.5916,96.2094
95.8057,95.9363,94.6933,75514273,7209984480,-0.226366667,94.8383
95.3214,95.5143,93.8928,84463495,8016388079,-0.488066667,95.0343
95.1085,96.4485,94.9285,91805028,8766936450,0.197166667,96.4243
96.51,96.6214,95.6571,83949835,8081248975,-0.427633333,95.7471
96.1671,96.8985,95.8285,97738999,9412073384,-0.283333333,96.61
96.8643,97.4971,96.5385,82228185,7973390265,0.8424,97.2057
97.2071,97.6128,94.5857,121551956,11725938919,-0.0105,94.6771
95.0157,95.7285,93.7857,125760918,11927580474,-0.7362,94.37
95.2643,95.7,93.7143,177589913,16852015936,-0.989,95.6843
96.7671,97.9285,96.3957,149262095,14482965758,-0.727433333,97.5685
98.565,99.5685,98.27,149877325,14808054567,-0.789066667,98.7543
99.9071,99.9714,99.23,98918360,9862440761,-0.106066667,99.9687
